,title,content
26,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_197"")>","태풍 '카눈'이 지나간 지난 11일, 2023 새만금 세계스카우트 잼버리가 열렸던 전북 부안군 야영지 곳곳에 물웅덩이가 생겼다. 연합뉴스
국민의힘은 16일 새만금 세계스카우트 잼버리 부실 준비 논란과 관련해 전임 문재인 정부와 전북도청의 책임을 부각하는 데 거듭 주력했다. <br/> <br/> 더불어민주당이 국정조사 카드까지 꺼내 들며 정부 책임론 공세 수위를 끌어올리자 방어막을 치는 모습이다. <br/> 유상범 수석대변인은 논평에서 ""국민께서 더욱 분노하는 것은 오랜 기간 행사 유치와 준비를 담당해 온 전북도, 그리고 문재인 전 대통령과 민주당이 그저 면피에만 급급할 뿐 정작 제일 중요한 원인 규명과 재발 방지책 마련에는 관심이 없다는 것""이라고 비판했다. <br/> <br/> 유 수석대변인은 특히 부지 매립 문제에 따른 프레잼버리 개최 불발, 기반시설 설치 지연 상황 등에 관해 ""사실상 유치와 준비 초기 단계부터 부실이 예고되었지만, 지난 정권과 민주당은 귀 기울이지 않았다""고 주장했다. <br/> <br/> 이어 ""오로지 윤석열 정부의 탓인 것처럼 몰아가더니, 급기야 국정조사를 이야기하며 다시 한번 문제를 정쟁의 소용돌이 속으로 끌어들이겠다는 행태를 보인다""며 ""어떻게 이렇게 몰염치할 수 있나""라고 날을 세웠다. <br/> <br/> 그러면서 ""국민의힘은 철저한 감사원 감사를 촉구하며, 철저히 원인을 규명하고 다시는 이 같은 일이 반복되지 않도록 분명한 책임을 묻고 자성의 계기로 삼을 것""이라고 강조했다. <br/> <br/> 여당 몫 국회부의장이자 행안위원인 정우택 의원도 페이스북에서 프레잼버리 취소 배경과 관련해 전임 정권에서 부지 매립 문제를 알고도 방치한 책임이 크다고 주장하고, ""심각한 직무 유기""라고 강조했다. <br/> 아울러 ""국제행사 유치 후 예산만 챙기고 일이 잘못되면 중앙정부에 책임을 떠넘기는 일이 반복되지 않도록 지방자치단체의 행정 역량과 책임 강화가 필요하다""고 덧붙였다. <br/> <br/> 홍석준 의원은 페이스북에서 ""문재인 정부 동안 공정률은 37%에 불과했다. 이 때문에 작년 8월에 개최되어야 할 프레대회도 열리지 못했다. 부당한 해외 출장, 곰팡이 계란 업체 선정 등도 짚어야 한다""며 전임 정부와 전북도를 동시에 조준했다. <br/> <br/> 반면에 비주류 인사들을 중심으로 전임 정부 또는 전북도만의 문제로 몰아갈 일이 아니라는 목소리도 나왔다. <br/> <br/> 김종인 전 비상대책위원장은 이날 KBS 라디오에서 ""중앙정부가 책임을 더 져야 한다""며 ""이 정부가 수립된 지가 벌써 1년 반 가까이 되어 가는데 항상 문제가 생기면 과거 정권에 미루는 것은 정치적으로 현명한 방법이 아니다""라고 말했다. <br/> <br/> 이준석 전 대표는 YTN 라디오에서 ""최근에 보수층에서 시작했던 움직임이 몇십 년 된 뿌리 깊은 전라도 이야기, 그러니까 이슈가 나오면 '전라도 탓' 하는 것을 했다""며 ""조직위가 조직하면서 어디에 문제가 있었느냐를 살피는 게 중요한 것인데 여기서 전라도를 가지고 어떻게 하겠다는 것인가""라고 따졌다."
27,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_198"")>","건설안전처 사무실 등 대상
지난 11일 서울 강남구 한국토지주택공사(LH) 서울지역본부에서 열린 무량판 구조가 적용된 아파트 전수조사 관련 기자회견에서 이한준 사장이 발언하고 있다. 연합뉴스
경찰이 무량판 아파트 단지 ‘철근 누락’ 사태와 관련해 한국토지주택공사(LH) 진주 본사 압수수색에 나섰다. <br/> <br/><br/> 16일 LH 등에 따르면 경찰은 이날 오전부터 LH 진주 본사에서 건설안전처, 주택구조견적단 사무실 등을 대상으로 압수수색을 벌이고 있다. LH 발주 아파트 단지 철근 누락 사태와 관련된 부서다. <br/> <br/><br/> 앞서 이한준 LH 사장은 지난 4일 경찰청에 무량판 구조 부실시공이 확인된 15개 아파트 단지의 설계·시공·감리 관련 74개 업체와 관련 업무를 담당한 내부 직원들에 대한 수사를 의뢰했다고 밝힌 바 있다. <br/> <br/><br/> 이 사장은 “철근 누락 사태에 대해 경찰에 수사를 의뢰하고 공정거래위원회, 감사원에는 조사를 요구했다”고 말했다."
28,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_199"")>","SKT 이프랜드 지난달 말 기준 월간 사용자 437만명 기록…이프홈 개설 50만명 돌파
이프홈 듀토리얼 화면. SKT 이프랜드 홈페이지.
SK텔레콤은 이프랜드 내 3차원 개인화 공간인 이프홈을 개설한 사용자가 50만명을 돌파했다고 16일 밝혔다. <br/> <br/> 메타버스 플랫폼인 이프랜드 내 개인공간 서비스인 이프홈은 지난 5월 도입됐다. <br/> <br/> 이프홈은 기존 메타버스 서비스와 달리 이용자 개인의 관심사와 일상 기록을 남길 수 있는 특징이 있다. <br/> <br/> 인플루언서가 이프홈에 사진을 올리면 메타버스 내 대화인 '메타톡'으로 글로벌 팬들과 교류가 가능해진다. <br/> <br/> 실제로 중국계 모델인 유신월 씨는 자신의 '이프홈'을 찾아오는 팬들과 대화를 나눈다. 또 사진이나 영상 게시물에 댓글을 달기도 한다. <br/> <br/> 지난달 말 기준 이프랜드의 월간 실사용자(MAU) 437만명을 기록했다. 이 가운데 글로벌 이용자는 150만명으로 34% 수준이다. 가장 사용자가 많은 해외 국가는 인도였다. 이어 인도네시아, 베트남, 필리핀, 튀르키예, 멕시코, 미국 순으로 집계됐다. <br/> <br/> 한편, 이프홈 이용자들은 배경 테마로 자연(65%)을 가장 선호하는 것으로 나타났다. 유형별로 보면 해변이 33%를 차지했고, 숲은 32% 수준이다."
29,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_200"")>","공동주택 최신 트렌드 조사 및 아이디어 제안 역할
경기주택도시공사 전경. 사진 제공 = 경기주택도시공사
경기주택도시공사(GH)는 29일까지 제2기 ‘GH 홈 에디터’ 9명을 모집한다고 16일 밝혔다. <br/> <br/><br/> GH 홈 에디터는 더 나은 공동주택을 위한 다양한 실수요자의 다양한 아이디어 등을 발굴하기 위해서 시행중이다. <br/> <br/><br/> 모집 대상은 주부, 청년, 신혼부부, 뉴시니어(1955~1965년생)이다. 선정된 9명은 기존 제1기 연임자 11명과 함께 △공동주택 평면계획 의견 수렴 △공동주택 최신 트렌드 관련 아이디어 제안 △견본주택 및 목업세대 (현장 샘플 하우스)품평회 참여 등의 활동을 한다. 임기는 위촉일로부터 2년이다. <br/> <br/><br/> 참여를 원하면 GH 홈페이지를 통해 관련 내용을 확인할 수 있다. <br/> <br/><br/> 김세용 GH 사장은 “양질의 주택공급에 더욱 힘써서 민간에 뒤처지지 않는 공공주택 모델을 지속적으로 개발하고, 세대별 다양한 수요에 발 빠르게 대응할 주거 공간을 창출하겠다”고 밝혔다."
30,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_265"")>","발언하는 李대표 : 이재명 더불어민주당 대표가 16일 오전 국회에서 열린 최고위원회의에서 발언하고 있다. 박윤슬 기자
■ 친명·비명 격론… 갈등 최고조<br/><br/><br/><br/>비명 “개딸당 만드나” 강력반발<br/><br/>“친명, 솔로몬 재판속 가짜엄마”<br/><br/><br/><br/>1특검·4국정조사 추진도 논의<br/><br/><br/><br/>더불어민주당의 친명(친이재명)계와 비명(비이재명)계가 16일 오후 정책 의원총회에서 ‘전당대회 대의원 투표 배제’ 등 혁신위원회 혁신안을 놓고 격론을 예고했다. “강성 지지층 입김을 강화해 ‘개딸(개혁의딸)당’을 만들 속셈인가”라는 비명계의 강력한 반발에 혁신안이 사실상 폐기 수순에 접어들 수 있다는 전망이 제기된다.<br/><br/><br/><br/>비명계는 정책 의총을 앞둔 이날 오전부터 혁신안에 대한 반대 의사를 거듭 드러냈다. 김종민 민주당 의원은 BBS 라디오에 출연해 “대의원제를 무력화하는 혁신안은 ‘정청래 대표 만들기용’이라는 이야기가 나온다”는 질문에 “사실이라면 당을 완전히 망하게 하는 길”이라고 비판했다. <br/><br/><br/><br/>김 의원은 또 “윤석열 정부에 맞서 민심을 모아야 할 민주당이 당권 싸움을 한다고 ‘당 대표 선거 룰’을 고치려는 모습에서 ‘솔로몬 재판에 나오는 가짜 엄마’ 같은 느낌을 받는다”고 지적했다. 총선을 앞두고 당 분열을 초래한 혁신위와 친명계를 ‘아이를 둘로 나눠 가지라’는 왕의 판결에 대뜸 “알겠다”고 답한 가짜 엄마에 빗댄 발언이다.<br/><br/><br/><br/>친문계인 전재수 의원도 이날 YTN 라디오에서 “돈 봉투 사건 등으로 위기에 몰리니 역할에 대한 합의 없이 먼저 혁신위를 ‘출발’부터 시키는 바람에 태생적 한계가 생긴 것”이라고 지적했다. 반면 친명계인 장경태 최고위원은 SBS 라디오에 출연해 “대의원과 권리당원 비율을 복잡하게 만들어놓은 룰 자체가 당의 후진적 체계를 보여준다”며 혁신안에 힘을 실었다.<br/><br/><br/><br/>비명계 원내 수장인 박광온 원내대표는 혁신안 제안 이후 아직 공식 입장을 내놓지 않았으나 그동안 ‘대의원제 폐지는 대의 민주주의 원리에 어긋난다’는 견해를 꾸준히 밝혀 왔다. 박 원내대표는 이날 문화일보와의 통화에서 “사견(私見)과 별개로 혁신위 제안을 ‘무용지물’로 만들면 안 된다는 것이 지도부 일원으로서의 입장”이라며 “다양한 의견이 있는 만큼 당장 오늘 의총에서 결론이 나오기는 힘들 것”이라고 예상했다.<br/><br/><br/><br/>한편 민주당은 이날 의총에서 △서울-양평고속도로 △방송 장악 △새만금 잼버리 파행 △오송 지하차도 침수 사고와 관련한 국정조사와 ‘해병대 고 채수근 상병 사망 사건 대통령실 개입 의혹’에 대한 특별검사 등 ‘1특검·4국정조사’ 추진 방안도 논의한다. 본회의에 직회부된 노란봉투법(노조법 2·3조 개정안)과 방송 3법(방송법·방송문화진흥회법·한국교육방송공사법 개정안) 처리 전략도 의제로 오른다. <br/><br/><br/><br/>박 원내대표는 당 최고위원회의에서 “해당 상임위에서 철저한 현안 질의를 진행하는 한편 국민이 요구하는 4대 국조를 반드시 실현하도록 노력하겠다”며 “고 채 상병 (사망 사건) 수사에 대한 윗선 개입은 명백한 국기 문란인 만큼 특검을 통해 권력의 개입을 낱낱이 규명하겠다”고 강조했다. <br/><br/><br/><br/>나윤석·김성훈 기자"
31,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_266"")>","친명 “재판에 자신감 생긴것”<br/><br/>비명 “李 스스로에 도움 안돼”<br/><br/><br/><br/>이재명 더불어민주당 대표가 ‘백현동 개발사업 특혜 의혹’ 관련 검찰 출석을 앞두고 당원들에게 밝힌 입장에 대해 당내 계파 간 해석이 엇갈리고 있다. 친명(친이재명)계는 향후 재판에 대한 자신감을 드러낸 것이라고 주장했다. 반면, 비명(비이재명)계는 지지층 결집을 유도해 검찰을 압박하려는 정치적 행위로 판단, 이 대표를 우회 비판했다.<br/><br/><br/><br/>친명계 장경태 민주당 최고위원은 16일 SBS 라디오에서 이 대표가 전날 당원들에게 발송한 서한을 두고 “자신감이 많이 생긴 것”이라고 분석했다.<br/><br/><br/><br/> 장 최고위원은 이어 ‘이 대표와 민주당의 입장은 한마디로 무죄라는 것인가’라는 질의에 “(향후) 재판에 자신 있다(는 것)”이라고 강조했다. 또 “검찰이 이미 수사결과 답정기소를 확정하고 있다. 어차피 영장 칠 거 (이 대표가) 비회기 중에 법원에서 영장실질심사를 받았으면 좋겠다”고 주장했다. 회기 중 검찰이 구속영장을 청구하면 국회의 체포동의안 표결을 피할 수 없다. 이 대표가 불체포특권을 내려놓겠다고 공개 선언했지만, 실제 표결에 부쳐질 경우 친명계 주도로 부결될 것이라는 일각의 우려를 정면 반박한 것으로 풀이된다.<br/><br/><br/><br/>이 대표는 오는 17일 소환을 이틀 앞둔 광복절 당일 당원들에게 발송한 서한에서 “저를 희생 제물로 삼아 정권의 무능을 감추고 민심 이반 위기를 모면하겠다는 것”이라고 주장했다. 또 “1원 한 푼 사익을 취한 것이 없다”며 혐의를 전면 부인하면서 당원들에게는 “무능한 정치 검찰의 무도함을 널리 알려주시기 바란다”고 당부했다. <br/><br/><br/><br/>비명계 김종민 의원도 BBS 라디오에서 “지지자들이 (출석 현장에) 나와서 정치적으로 옹호한다는 느낌을 주면, 국민한테 ‘야당 대표라고 하는 직위 때문에 정치적으로 보호, 옹호하는구나’라는 인식을 주게 된다”며 “그건 이 대표한테 별로 도움은 안 될 것”이라고 지적했다. <br/><br/><br/><br/>김성훈 기자 tarant@munhwa.com"
32,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_267"")>","국민의힘 “부당 수령” 비판<br/><br/><br/><br/>국민의힘은 16일 민주노총이 근로자 복지를 위해 이용되어야 할 근로자종합복지관을 노동조합 사무실로 부당하게 사용하는 과정에서 최근 5년간 437억 원가량의 보조금을 부당하게 받았다고 비판했다. 그간 민주노총이 서울시 등 일선 지방자치단체와 복지관 운영 명목으로 관행처럼 ‘위탁운영 계약’ 등을 맺고 매년 수억 원의 보조금을 받아왔지만, 사실상 노조활동을 위한 사무실로 전용한 것으로 알려지면서 공공시설 위탁운영자 자격이 없다는 비판과 함께 보조금 지급을 전면 폐지해야 한다는 목소리가 나오고 있다. 국민의힘은 또 인류의 주거복지·도시발전을 위해 활동하는 유엔 해비타트의 산하 한국위원회도 사단법인으로 등록된 채 최근 3년간 약 44억 원의 기부금을 받는 등 불법적으로 설립·운영됐다고 지적했다.<br/><br/><br/><br/>국민의힘 시민단체선진화특별위원회는 이날 오전 국회 본청에서 제11차 회의를 열고 이 같은 내용을 발표했다. 시민단체특위는 우선 민주노총이 지난 2018년부터 지난해까지 서울시 등 광역지자체로부터 각종 근로복지시설 위탁 운영비 명목으로 약 389억 원, 사무실 임차료·집기류 구입 등 사유로 31억 원, 민주노총 친목단체 지원 명목으로 17억 원가량을 받았다고 설명했다.<br/><br/><br/><br/>특위는 근로자 복지로 이용되어야 하는 복지관이 민주노총의 사무실 전용 공간으로 변질됐다고 봤다. 이와 관련 서울, 대전 등에서는 노조가 2~3년마다 지자체와 수의계약 또는 연장계약을 하는 방식으로 민주노총이 장기간(21년) 공간을 독점해왔다고 전했다. 또 고용노동부의 ‘노동복지회관 및 근로자종합복지관 운영지침’에는 복지관의 건립 취지, 기능을 훼손하지 않는 범위 안에서 사무실 일부를 사용해야 하는데, 규정상 입주가 금지된 산별노조가 입주한 사례는 8곳, 전체 면적의 15% 이내로 공간을 사용해야 한다는 상한선을 초과해 사무실을 쓰고 있는 경우 6곳으로 파악했다고 설명했다. 시민단체특위 위원장인 하태경 의원은 “불법 폭력 시위 단체인 민주노총에 지급되어 온 부당하고 과도한 보조금을 폐지해야 한다”고 지적했다.<br/><br/><br/><br/>한편 특위는 유엔 해비타트 한국위원회가 국제기구인 유엔이 아닌 국회사무처 소속 사단법인 자격으로 활동하며 기업 등으로부터 44억 원의 기부금을 받는 등 불법적으로 설립, 운영돼 국격을 훼손했다고 비판했다.<br/><br/><br/><br/>최지영 기자 goodyoung17@munhwa.com"
33,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_268"")>","해병대 채상병 사망 진상 규명<br/><br/><br/><br/>야 “국방부 수사외압” 특검 촉구<br/><br/>여 “21일 질의 합의 불구 꼼수”<br/><br/><br/><br/>호우 실종자 수색 중 순직한 고 채수근 상병 사건의 진상규명을 위해 16일 국회 국방위원회 전체회의가 열렸지만, 더불어민주당의 단독 개의로 국민의힘이 불참하면서 파행을 빚었다. 민주당은 고 채 상병 사건 수사 과정에 국방부의 외압이 있었다며 특별검사 추진을 촉구했고, 국민의힘은 “검찰 출석을 앞둔 이재명 대표의 사법리스크 물타기용 꼼수이자 저질 정치공세”라며 정면 충돌했다.<br/><br/><br/><br/>이날 오전 국방위 전체회의는 국민의힘 소속 한기호 국방위원장과 민주당·정의당 등 야당 의원들만 참석해 의사 진행 발언만 진행한 뒤 45분 만에 종료됐다.<br/><br/><br/><br/>민주당 국방위 간사인 김병주 의원은 “국기 문란이자 군 지휘체제와 기강이 무너진 사건으로 국방부 지휘부의 조직적인 직권 남용과 외압, 수사 방해로 보여지고 있기 때문에 국방위에서 풀어야 한다”며 “18일 야당 의원들의 해병대 방문 신청도 거절했는데, 국방부는 뭐가 두렵고 가릴 게 많아 거부하는지 너무나 안타깝다”고 비판했다. 기동민 의원도 “국방위 전체회의를 소집하지 못하는 이유가 대통령실 눈치 때문이냐는 힐난에 답을 주셔야 한다”고 꼬집었다.<br/><br/><br/><br/>민주당은 고 채 상병 사건의 수사 외압 의혹과 관련해 특검을 추진키로 했다. 이 대표는 이날 오전 국회에서 열린 최고위원회의에서 “국민의 억울한 죽음을 은폐하려는 시도야말로 국민 항명죄로, 정부의 자체 조사는 이미 국민 신뢰를 완전히 상실했다”며 “특검을 통해 사건 진상을 공정하고 객관적으로 규명해야 한다”고 강조했다.<br/><br/><br/><br/>국민의힘은 오는 21일 예정된 전체회의에서 현안질의를 하기로 여야가 합의했는데 민주당이 정치 공세를 위해 단독 개의에 나선 것이라며 반발했다. 회의에 불참한 여당 국방위원들은 이날 오전 입장문을 내고 “여야 합의 정신을 무참히 짓밟은 반국회세력의 폭거이자 다수 의석을 앞세운 민주당식 독재”라며 “17일 검찰 출석 예정인 이 대표의 사법리스크 물타기용 꼼수라는 것은 삼척동자도 다 아는 사실”이라고 비판했다. 이어 “향후 국방위 파행, 저질 공세로 인한 고 채 상병과 유가족에 대한 2차 가해 등의 모든 책임은 민주당에 있다”고 지적했다.<br/><br/><br/><br/>이은지 기자 eun@munhwa.com"
34,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_269"")>","경남 진주 LH 본사 사옥. /조선DB
경찰이 아파트 ‘철근 누락’ 사태와 관련 한국토지주택공사(LH)에 대한 압수수색에 나섰다. <br/> <br/>16일 LH와 경찰에 따르면 경찰은 이날 오전부터 경남 진주시에 있는 LH 진주 본사를 압수수색하고 있다. <br/> <br/>앞서 LH는 지난 4일 ‘철근 누락’ 아파트 단지의 설계·시공·감리 관련 업체와 내부 직원들에 대한 수사를 경찰청에 의뢰했다."
35,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_270"")>","기록적인 폭염이 이어지면서 소비에도 영향을 준 것으로 나타났습니다. 특히 바깥 활동이 줄어들면서 MZ(밀레니얼+Z) 세대 중심으로 인기가 높았던 골프와 테니스 관련 매출이 급감했습니다. <br/> <br/>16일 비씨카드에 따르면 지난달 골프, 테니스 등 실외 스포츠 업종의 전달 대비 매출이 15.3% 줄어든 것으로 나타났습니다. 지난해 같은 기간과 비교하면 13.6% 하락한 것입니다. 비씨카드 관계자는 ""전월뿐만 아니라 전년 동기와 비교 시에도 큰 폭으로 매출이 감소한 것은 7월 발생한 기록적인 무더위로 인해 고객들의 소비 패턴이 큰 영향을 받은 것으로 보인다""고 말했습니다. <br/> <br/>식음료 업종의 매출은 3.3% 증가했습니다. 주점 업종은 3.5%, 음료 업종은 2.5% 매출이 상승했습니다. <br/> <br/>본격적인 휴가철이 시작되면서 일부 업종 간 소비에서 양극화된 모습이 나타났습니다. 숙박 업종 매출은 전달 대비 3.9% 상승했지만, 코로나19 이후 꾸준한 상승세를 이어왔던 문화 업종 매출은 10.1% 하락했습니다. <br/> <br/>지난달 주요 업종의 전체 매출 흐름을 보면 전달 대비 0.7% 상승했습니다. 하지만 지난해와 비교했을 때 온라인 쇼핑과 운송 업종을 빼면 4% 감소하는 등 전반적으로 매출이 줄었습니다. 특히 유가 변화에 영향이 큰 주유 업종에서 매출 감소가 컸습니다. <br/> <br/>우상현 BC카드 부사장은 ""사회 전반적으로 발생하고 있는 다양한 이슈와 결제 데이터를 실시간으로 결합하고 분석해 다양한 곳에서 활용될 수 있도록 노력하고 있다""며 ""최근 발표한 크루즈선 입항 경제효과 분석과 같이 정부 정책을 지원할 수 있는 시의적절한 콘텐츠를 지속해서 생산해 나갈 것""이라고 말했습니다. <br/> <br/>조미현 기자 mwise@hankyung.com"
36,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_271"")>","'마스크걸' 고현정이 이 작품에서 보여주는 보편성에 집중했다. <br/> <br/>배우 고현정은 16일 서울시 동대문구 한 호텔에서 진행된 넷플릭스 오리지널 시리즈 '마스크걸' 제작발표회에서 ""제가 생각한 우리 작품은 사회의 문제나 이슈가 되는 일들, 그 일이 왜 일어나는지 저변에 깔린 문제점을 드러냈다""며 ""그러면서도 너무 심각하지 않게 다가간다""고 소개했다. <br/> <br/>그러면서 ""제목이 '마스크걸'이라고 해서 우리 셋만 해당하는 이야기는 아니다""며 ""살면서 많은 분이 마스크를 쓸 때가 있다고 본다. 그 고충이 어느 정도인지, 마스크를 벗을 용기가 어느 즈음에 생기는지 생각하고 알려주는 작품 같다""고 설명했다. <br/> <br/>'마스크걸'은 외모 콤플렉스를 가진 평범한 직장인 김모미가 밤마다 마스크로 얼굴을 가린 채 인터넷 방송 BJ로 활동하면서 의도치 않은 사건에 휘말리며 벌어지는 이야기를 담았다. 파격적인 전개와 개성 강한 캐릭터, 강렬한 메시지로 사랑받았던 동명 웹툰을 드라마로 옮겼다. 영화 '지푸라기라도 잡고 싶은 짐승들' 김용훈 감독의 첫 시리즈 데뷔작이다. <br/> <br/>'마스크걸' 김모미 역은 고현정, 나나, 이한별 3명이 연기한다. 이들은 세 개의 다른 얼굴로 인터넷 방송 BJ, 쇼걸, 교도소 수감자라는 다른 신분의 김모미를 시간대에 따라 연기한다. 가장 먼저 등장하는 김모미는 외모 콤플렉스를 가진 회사원이다. 잘못된 선택과 연속된 불운이 만들어 낸 인생의 가파른 굴곡 위에 선 김모미의 인생과 이를 그려내기 위해 모인 세 명의 배우, 각자 강렬한 개성을 담아내면서도 인물을 관통하는 일관된 정체성을 그려낸 이들의 역대급 열연이 '마스크걸' 관전 포인트로 꼽힌다. <br/> <br/>고현정은 대한민국을 떠들썩하게 만든 '마스크걸 살인사건'의 범인으로 교도소에 입소, 죄수 번호 1047로 불리는 김모미 역할을 맡았다. 교도소의 왕으로 군림한 안은숙의 눈 밖에 나 힘든 수감생활에도 자신만의 방법을 찾아 평온한 나날을 보내고 있었지만 어느 날 교도소 밖에서 온 편지 한 통에 결국 탈옥을 결심한다. <br/> <br/>고현정은 ""한 인물을 여러 명이 각각 맡아 연기하는 게 저에겐 흥미로운 지점이었다""며 ""저의 10대, 20대, 30대를 생각해보면 매우 다르다. 한 캐릭터를 한 사람이 하는 게 당연하다 생각할 수 있지만, 나눠 연기하면 그때 집중해서 할 수 있다는 장점이 있는 거 같다""고 말했다. <br/> <br/>그러면서 ""제가 알기론 이런 콘셉트가 이전엔 없던 시도""라며 ""그래서 이 제의가 감사했다""고 덧붙였다. <br/> <br/>한편 '마스크걸'은 오는 18일 첫 공개된다. <br/> <br/>김소연 한경닷컴 기자 sue123@hankyung.com"
37,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_272"")>","배우 고현정이 16일 오전 서울 종로구 JW 메리어트 동대문 스퀘어에서 진행된 넷플릭스 시리즈 ‘마스크걸’(각본 김용훈/연출 김용훈) 제작발표회에서 소감을 말하고 있다. 김규빈 기자
배우 고현정이 16일 오전 서울 종로구 JW 메리어트 동대문 스퀘어에서 진행된 넷플릭스 시리즈 ‘마스크걸’(각본 김용훈/연출 김용훈) 제작발표회에서 소감을 말하고 있다. <br/> <br/><br/> <br/> <br/><br/> ‘마스크걸’은 외모 콤플렉스를 가진 평범한 직장인 김모미(고현정, 나나)가 밤마다 마스크로 얼굴을 가린 채 인터넷 방송 BJ로 활동하면서 의도치 않은 사건에 휘말리며 벌어지는 이야기다. 오는 18일 공개."
38,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_273"")>","배우 나나가 16일 오전 서울 종로구 JW 메리어트 동대문 스퀘어에서 진행된 넷플릭스 시리즈 ‘마스크걸’(각본 김용훈/연출 김용훈) 제작발표회에 참석했다. 김규빈 기자
배우 나나가 16일 오전 서울 종로구 JW 메리어트 동대문 스퀘어에서 진행된 넷플릭스 시리즈 ‘마스크걸’(각본 김용훈/연출 김용훈) 제작발표회에 참석했다. <br/> <br/><br/> <br/> <br/><br/> ‘마스크걸’은 외모 콤플렉스를 가진 평범한 직장인 김모미(고현정, 나나)가 밤마다 마스크로 얼굴을 가린 채 인터넷 방송 BJ로 활동하면서 의도치 않은 사건에 휘말리며 벌어지는 이야기다. 오는 18일 공개."
39,"<selenium.webdriver.remote.webelement.WebElement (session=""deba5368163aed59e0053f5fce21d20b"", element=""F291F5785C5B2AB5B4D3F6DEB2514BF5_element_274"")>","배우 나나가 16일 오전 서울 종로구 JW 메리어트 동대문 스퀘어에서 진행된 넷플릭스 시리즈 ‘마스크걸’(각본 김용훈/연출 김용훈) 제작발표회에서 소감을 말하고 있다. 김규빈 기자
배우 나나가 16일 오전 서울 종로구 JW 메리어트 동대문 스퀘어에서 진행된 넷플릭스 시리즈 ‘마스크걸’(각본 김용훈/연출 김용훈) 제작발표회에서 소감을 말하고 있다. <br/> <br/><br/> <br/> <br/><br/> ‘마스크걸’은 외모 콤플렉스를 가진 평범한 직장인 김모미(고현정, 나나)가 밤마다 마스크로 얼굴을 가린 채 인터넷 방송 BJ로 활동하면서 의도치 않은 사건에 휘말리며 벌어지는 이야기다. 오는 18일 공개."
